First_Name,Last_Name,DOB,MaritalStatus,Gender,EmailAddress,Education,Occupation,Income,children,Cars 
Jerome,Sanz,1978-11-16,S,M,jerome19@adventure-works.com,Partial High School,Manual,10000,0,2
Barbara,Zhou,1979-02-02,S,F,barbara18@adventure-works.com,Partial High School,Manual,10000,0,2
Leah,Zhang,1980-05-25,M,F,leah0@adventure-works.com,Partial College,Clerical,30000,0,1
Isabella,Perez,1979-10-01,S,F,isabella42@adventure-works.com,Partial College,Clerical,30000,0,1
Martha,Zhao,1985-02-14,S,F,martha10@adventure-works.com,Partial College,Clerical,30000,0,1
Roger,Ye,1980-03-09,S,M,roger14@adventure-works.com,Partial College,Clerical,30000,0,1
Nicolas,Shan,1985-04-14,S,M,nicolas8@adventure-works.com,Partial College,Clerical,30000,0,1
Micheal,Ramos,1986-03-17,M,M,micheal13@adventure-works.com,Partial High School,Manual,20000,0,2
Alisha,Xu,1986-02-23,M,F,alisha12@adventure-works.com,Partial High School,Manual,20000,0,2
April,Shen,1986-01-09,S,F,april2@adventure-works.com,Partial High School,Manual,20000,0,2
Krista,Ortega,1986-05-17,S,F,krista20@adventure-works.com,Partial High School,Manual,20000,0,2
Lydia,Subram,1980-01-22,M,F,lydia12@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Wayne,Andersen,1978-06-18,S,M,wayne15@adventure-works.com,Partial High School,Manual,10000,0,2
Warren,Xu,1978-06-11,S,M,warren11@adventure-works.com,Partial High School,Manual,10000,0,2
Holly,Subram,1978-04-13,S,F,holly12@adventure-works.com,Partial High School,Manual,20000,0,2
Sabrina,Serrano,1978-07-22,M,F,sabrina10@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Natalie,Sanders,1984-03-07,M,F,natalie24@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Monique,Serrano,1979-01-09,M,F,monique13@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Isabel,Gonzales,1978-12-18,M,F,isabel16@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Casey,Alvarez,1979-05-14,M,M,casey28@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Dawn,Stone,1977-07-02,S,F,dawn24@adventure-works.com,Partial High School,Manual,20000,0,2
Billy,Gutierrez,1983-07-24,M,M,billy12@adventure-works.com,High School,Manual,30000,0,1
Peggy,Smith,1983-04-03,S,F,peggy1@adventure-works.com,High School,Manual,30000,0,1
Carlos,Kelly,1977-04-13,S,M,carlos4@adventure-works.com,Partial High School,Manual,10000,0,2
Phillip,Martinez,1978-01-07,M,M,phillip19@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Dennis,Cai,1983-12-23,S,M,dennis23@adventure-works.com,Partial College,Clerical,40000,1,1
Alisha,Deng,1983-09-07,S,F,alisha25@adventure-works.com,Partial College,Clerical,40000,2,0
James,Allen,1977-03-13,S,M,james74@adventure-works.com,Partial High School,Manual,10000,0,2
Colin,Sun,1976-12-20,S,M,colin14@adventure-works.com,Partial High School,Manual,20000,0,2
Ann,Kapoor,1977-06-21,S,F,ann6@adventure-works.com,Partial High School,Manual,20000,0,2
Daisy,Alonso,1975-10-11,M,F,daisy4@adventure-works.com,Partial College,Clerical,40000,2,0
Dustin,Jai,1982-09-21,M,M,dustin11@adventure-works.com,Partial College,Clerical,40000,2,1
Jenna,Turner,1977-06-22,S,F,jenna4@adventure-works.com,Partial College,Clerical,40000,2,2
Anna,Torres,1980-04-10,S,F,anna18@adventure-works.com,Partial College,Clerical,40000,3,1
Jeffery,Ye,1979-07-02,M,M,jeffery10@adventure-works.com,Partial College,Clerical,40000,3,2
Tyrone,Gill,1979-10-07,S,M,tyrone12@adventure-works.com,Partial College,Clerical,40000,3,2
Kayla,Flores,1979-11-16,S,F,kayla36@adventure-works.com,Graduate Degree,Skilled Manual,50000,0,0
Linda,Gutierrez,1981-03-03,S,F,linda26@adventure-works.com,Partial College,Clerical,40000,3,2
Sunil,Uppal,1971-10-04,M,M,sunil5@adventure-works.com,Graduate Degree,Skilled Manual,80000,0,0
Austin,Harris,1971-11-05,M,M,austin49@adventure-works.com,Graduate Degree,Skilled Manual,80000,0,0
Zoe,Rogers,1983-04-03,S,F,zoe18@adventure-works.com,Graduate Degree,Skilled Manual,80000,0,0
Grace,Ross,1971-12-16,S,F,grace51@adventure-works.com,Graduate Degree,Skilled Manual,80000,0,0
Aimee,Liu,1977-01-02,M,F,aimee4@adventure-works.com,Graduate Degree,Skilled Manual,80000,0,0
Allison,Collins,1960-02-14,S,F,allison23@adventure-works.com,Partial High School,Manual,20000,2,2
Olivia,Hall,1960-02-23,S,F,olivia23@adventure-works.com,Partial High School,Clerical,20000,3,2
Ryan,Long,1959-08-25,M,M,ryan12@adventure-works.com,High School,Clerical,30000,1,1
Rolando,Smith,1959-10-31,M,F,rolando0@adventure-works.com,High School,Clerical,30000,1,1
Julian,Russell,1965-09-30,S,M,julian19@adventure-works.com,High School,Clerical,30000,1,1
Gabriel,Diaz,1965-07-19,M,M,gabriel19@adventure-works.com,Partial College,Clerical,40000,1,1
Xavier,Harris,1959-08-24,M,M,xavier11@adventure-works.com,Partial College,Clerical,40000,1,1
Emma,Griffin,1959-11-29,M,F,emma66@adventure-works.com,Partial College,Clerical,40000,1,1
John,Walker,1972-06-10,S,M,john57@adventure-works.com,Partial High School,Clerical,20000,3,2
Gabriel,Jai,1961-01-14,S,M,gabriel29@adventure-works.com,Partial High School,Clerical,20000,3,2
Mary,Collins,1961-02-10,S,F,mary16@adventure-works.com,Partial High School,Clerical,20000,3,2
Alyssa,Johnson,1961-01-20,S,F,alyssa1@adventure-works.com,Partial High School,Clerical,20000,3,2
Faith,Peterson,1960-07-06,S,F,faith26@adventure-works.com,Partial High School,Clerical,20000,3,2
Sydney,Cooper,1966-05-04,S,F,sydney11@adventure-works.com,Partial High School,Clerical,20000,3,2
Xavier,James,1960-08-08,S,M,xavier65@adventure-works.com,Partial High School,Clerical,20000,3,2
Haley,Butler,1961-04-03,S,F,haley33@adventure-works.com,Partial High School,Clerical,20000,3,2
Brianna,Harris,1960-12-23,S,F,brianna12@adventure-works.com,Partial High School,Clerical,20000,3,2
Wyatt,Russell,1960-12-10,M,M,wyatt69@adventure-works.com,High School,Clerical,30000,1,1
Stephanie,Perry,1971-09-18,S,F,stephanie35@adventure-works.com,High School,Clerical,30000,1,2
Destiny,Clark,1971-08-22,S,F,destiny17@adventure-works.com,High School,Clerical,30000,1,2
Christian,Gonzales,1961-06-02,S,M,christian4@adventure-works.com,High School,Clerical,30000,1,2
Isabella,Morgan,1961-10-08,S,F,isabella87@adventure-works.com,Partial High School,Clerical,20000,3,2
Brian,Bell,1967-09-03,M,M,brian25@adventure-works.com,Partial High School,Clerical,20000,3,2
Allison,James,1961-12-01,S,F,allison6@adventure-works.com,Partial High School,Clerical,20000,3,2
Caleb,Coleman,1967-09-20,S,M,caleb2@adventure-works.com,Partial High School,Clerical,20000,3,2
Joshua,Wilson,1961-10-02,S,M,joshua9@adventure-works.com,Partial High School,Clerical,20000,3,2
Hunter,Sharma,1962-04-22,S,M,hunter25@adventure-works.com,Partial High School,Clerical,20000,3,2
Brian,Richardson,1961-09-30,S,M,brian21@adventure-works.com,Partial High School,Clerical,20000,3,2
Jose,Harris,1962-04-11,M,M,jose75@adventure-works.com,High School,Skilled Manual,30000,2,2
Jacqueline,Bailey,1962-04-08,M,F,jacqueline40@adventure-works.com,High School,Skilled Manual,30000,2,2
Christian,Alexander,1962-05-31,S,M,christian6@adventure-works.com,High School,Skilled Manual,30000,2,2
Gabriel,Roberts,1962-01-12,S,M,gabriel34@adventure-works.com,High School,Skilled Manual,30000,2,2
James,Campbell,1961-12-18,M,M,james56@adventure-works.com,High School,Skilled Manual,30000,2,2
Luis,Jenkins,1962-11-12,S,M,luis5@adventure-works.com,Partial High School,Clerical,20000,2,2
Jonathan,Flores,1973-12-05,M,M,jonathan12@adventure-works.com,Partial High School,Clerical,20000,2,2
Sarah,Harris,1974-01-01,S,F,sarah16@adventure-works.com,High School,Skilled Manual,30000,2,2
Noah,Davis,1962-12-25,S,M,noah62@adventure-works.com,High School,Skilled Manual,30000,2,2
Katelyn,Bailey,1969-09-18,M,F,katelyn15@adventure-works.com,High School,Skilled Manual,30000,2,2
Brianna,Bailey,1963-08-08,M,F,brianna33@adventure-works.com,High School,Skilled Manual,30000,2,2
Cole,Richardson,1969-08-30,M,M,cole11@adventure-works.com,High School,Skilled Manual,30000,2,2
Kristen,Liu,1969-09-21,M,F,kristen4@adventure-works.com,Partial College,Clerical,40000,1,1
Julia,Cooper,1975-03-09,M,F,julia53@adventure-works.com,Partial College,Clerical,40000,1,1
Marcus,Turner,1969-02-28,M,M,marcus42@adventure-works.com,Partial College,Clerical,40000,1,1
Carson,Jenkins,1964-01-22,S,M,carson5@adventure-works.com,Partial College,Clerical,40000,2,1
Logan,Griffin,1964-07-11,S,M,logan21@adventure-works.com,Partial College,Clerical,40000,2,1
Bailey,Hernandez,1981-02-16,S,F,bailey38@adventure-works.com,Partial College,Clerical,40000,2,1
Edward,Collins,1964-12-19,S,M,edward21@adventure-works.com,Partial College,Clerical,40000,2,1
Courtney,Phillips,1964-07-05,S,F,courtney3@adventure-works.com,Partial College,Clerical,40000,2,1
Cynthia,Madan,1965-02-02,M,F,cynthia12@adventure-works.com,Partial College,Clerical,40000,2,1
Jack,Zimmerman,1970-11-09,S,M,jack24@adventure-works.com,Partial College,Clerical,40000,2,1
Isaiah,Phillips,1978-03-19,S,M,isaiah29@adventure-works.com,Graduate Degree,Skilled Manual,50000,0,0
Kathryn,Nath,1979-03-11,M,F,kathryn16@adventure-works.com,Graduate Degree,Skilled Manual,40000,0,0
Christina,Howard,1979-01-23,S,F,christina9@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Nathan,Mitchell,1978-09-19,S,M,nathan39@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Levi,Gonzalez,1984-02-04,M,M,levi16@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Victoria,Bryant,1978-09-23,M,F,victoria64@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Brandon,Lee,1978-10-05,M,M,brandon52@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Alexandra,Thompson,1978-12-09,S,F,alexandra79@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Jacqueline,Morgan,1979-04-23,M,F,jacqueline37@adventure-works.com,Graduate Degree,Skilled Manual,40000,1,0
Bryce,Cook,1977-08-02,S,M,bryce20@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Brittany,Butler,1982-01-12,M,F,brittany12@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Lauren,Ward,1977-01-01,M,F,lauren13@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Xavier,Gray,1982-05-09,M,M,xavier72@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Martha,Chow,1982-10-30,M,F,martha2@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Martin,Fernandez,1976-10-11,M,M,martin20@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Alexis,Moore,1977-11-29,M,F,alexis7@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Hannah,Foster,1983-09-06,M,F,hannah37@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Dylan,Harris,1977-10-22,M,M,dylan43@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
Nathan,Martinez,1978-04-11,S,M,nathan51@adventure-works.com,Graduate Degree,Skilled Manual,60000,1,0
Jessica,Clark,1975-08-06,M,F,jessica67@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Lauren,Brown,1975-08-10,M,F,lauren22@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Mariah,Murphy,1975-12-21,M,F,mariah39@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Grace,Williams,1976-03-08,M,F,grace1@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Miguel,Nelson,1976-01-05,M,M,miguel35@adventure-works.com,Graduate Degree,Professional,60000,1,0
Devin,Smith,1975-06-01,M,M,devin0@adventure-works.com,Bachelors,Skilled Manual,60000,1,1
Lucas,Murphy,1974-11-19,M,M,lucas86@adventure-works.com,Bachelors,Skilled Manual,60000,2,0
Ryan,Hayes,1975-05-05,S,M,ryan26@adventure-works.com,Bachelors,Skilled Manual,60000,2,0
Jasmine,Bailey,1974-11-17,S,F,jasmine27@adventure-works.com,Bachelors,Skilled Manual,60000,2,0
Vanessa,Simmons,1974-09-09,S,F,vanessa16@adventure-works.com,Graduate Degree,Professional,60000,1,0
Justin,Anderson,1977-05-14,S,M,justin29@adventure-works.com,Graduate Degree,Professional,60000,1,0
Dalton,Ward,1982-04-06,S,M,dalton74@adventure-works.com,Graduate Degree,Professional,60000,1,0
Isaiah,Murphy,1977-01-17,S,M,isaiah14@adventure-works.com,Graduate Degree,Professional,70000,3,0
Marcus,Coleman,1974-12-02,S,M,marcus55@adventure-works.com,Graduate Degree,Professional,60000,1,0
Ashlee,Sharma,1974-04-25,S,F,ashlee16@adventure-works.com,Bachelors,Skilled Manual,70000,2,1
Donna,Anand,1979-03-02,M,F,donna20@adventure-works.com,Bachelors,Skilled Manual,70000,2,1
Kelvin,Zhu,1979-10-18,M,M,kelvin32@adventure-works.com,Bachelors,Skilled Manual,70000,2,1
Devin,Williams,1974-06-26,S,M,devin2@adventure-works.com,Bachelors,Skilled Manual,70000,2,1
Jeremy,Parker,1973-03-07,S,M,jeremy18@adventure-works.com,Bachelors,Professional,40000,0,1
Jordan,Carter,1976-01-06,S,M,jordan64@adventure-works.com,Graduate Degree,Professional,60000,1,0
Julia,Gonzales,1981-02-23,M,F,julia83@adventure-works.com,Graduate Degree,Professional,60000,2,0
Gabrielle,Russell,1981-05-22,M,F,gabrielle42@adventure-works.com,Graduate Degree,Professional,70000,3,0
Blake,Johnson,1981-09-23,S,M,blake0@adventure-works.com,Graduate Degree,Professional,70000,4,0
Arianna,Reed,1981-06-04,M,F,arianna42@adventure-works.com,Graduate Degree,Professional,70000,4,0
Nathan,Yang,1976-01-14,M,M,nathan24@adventure-works.com,Graduate Degree,Professional,80000,2,0
Angel,Mitchell,1973-03-08,S,M,angel34@adventure-works.com,Bachelors,Skilled Manual,60000,2,1
Alex,Bailey,1973-04-18,S,M,alex20@adventure-works.com,Bachelors,Skilled Manual,60000,2,1
Damien,Tang,1977-08-09,S,M,damien21@adventure-works.com,Bachelors,Skilled Manual,80000,3,0
Ben,Adams,1971-10-31,S,M,ben2@adventure-works.com,Bachelors,Skilled Manual,80000,3,1
Julian,Bryant,1971-09-07,S,M,julian17@adventure-works.com,Graduate Degree,Professional,60000,0,0
Hannah,Brown,1972-04-07,S,F,hannah5@adventure-works.com,Graduate Degree,Professional,60000,0,0
Victoria,Johnson,1971-09-15,M,F,victoria2@adventure-works.com,Graduate Degree,Professional,60000,0,0
Cassidy,Perry,1983-05-19,M,F,cassidy8@adventure-works.com,Graduate Degree,Professional,60000,0,0
Mallory,Munoz,1981-10-05,S,F,mallory15@adventure-works.com,High School,Manual,10000,1,1
Kristi,Saunders,1976-06-10,M,F,kristi16@adventure-works.com,High School,Manual,10000,2,0
Marshall,Zhu,1981-03-12,M,M,marshall13@adventure-works.com,High School,Manual,10000,2,0
Sheena,Jai,1975-09-20,S,F,sheena9@adventure-works.com,High School,Manual,10000,2,0
Javier,Gutierrez,1981-11-16,S,M,javier5@adventure-works.com,High School,Manual,10000,2,0
Margaret,Ye,1976-03-07,S,F,margaret16@adventure-works.com,Bachelors,Clerical,30000,0,0
Kelvin,Zhang,1974-11-24,S,M,kelvin20@adventure-works.com,High School,Manual,10000,2,0
Cory,Chandra,1975-10-07,S,M,cory20@adventure-works.com,Bachelors,Clerical,30000,0,0
Alejandro,Andersen,1976-01-09,S,M,alejandro38@adventure-works.com,Bachelors,Clerical,30000,0,0
Kristi,Rowe,1981-11-21,S,F,kristi42@adventure-works.com,Bachelors,Clerical,30000,0,0
Tamara,Chande,1975-10-06,S,F,tamara26@adventure-works.com,Bachelors,Clerical,30000,0,0
Larry,Suarez,1976-01-14,M,M,larry21@adventure-works.com,Bachelors,Clerical,30000,0,0
Mario,Raji,1976-02-22,M,M,mario20@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Robin,Navarro,1976-03-04,S,F,robin6@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Raquel,Gutierrez,1975-10-18,M,F,raquel7@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Kristina,Madan,1974-10-20,S,F,kristina8@adventure-works.com,Partial College,Manual,20000,0,1
Leah,Lu,1986-03-10,S,F,leah8@adventure-works.com,Bachelors,Clerical,30000,1,0
Summer,Garcia,1974-10-20,S,F,summer13@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Felicia,Gill,1980-09-24,S,F,felicia13@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Danny,Martin,1986-01-30,S,M,danny0@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Felicia,Suarez,1974-11-05,M,F,felicia18@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Roy,Ruiz,1974-09-02,M,M,roy23@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Ashley,Powell,1957-08-16,S,F,ashley35@adventure-works.com,Partial College,Manual,10000,3,2
Reginald,Ashe,1958-02-06,S,M,reginald15@adventure-works.com,Partial College,Manual,10000,3,2
Sharon,Raje,1962-04-23,S,F,sharon19@adventure-works.com,Partial College,Manual,10000,3,2
Darryl,Sun,1962-09-05,S,M,darryl13@adventure-works.com,Partial College,Manual,20000,2,1
Stefanie,Gonzalez,1957-01-04,S,F,stefanie16@adventure-works.com,Partial College,Manual,20000,2,1
Tyrone,Vazquez,1959-01-15,M,M,tyrone13@adventure-works.com,High School,Manual,10000,2,2
Rebekah,Torres,1974-05-25,M,F,rebekah32@adventure-works.com,Bachelors,Clerical,30000,1,0
Gregory,Goel,1974-06-05,S,M,gregory23@adventure-works.com,Bachelors,Clerical,30000,1,0
Franklin,Nath,1979-11-23,M,M,franklin35@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Arturo,Gao,1971-12-19,S,M,arturo16@adventure-works.com,Bachelors,Professional,90000,2,0
Maria,Foster,1971-03-19,S,F,maria38@adventure-works.com,Bachelors,Professional,60000,2,1
Darren,Garcia,1976-07-05,S,M,darren16@adventure-works.com,Bachelors,Professional,60000,3,1
Calvin,Anand,1971-01-18,M,M,calvin21@adventure-works.com,Bachelors,Professional,60000,3,1
Cassandra,Raman,1970-09-23,M,F,cassandra13@adventure-works.com,Bachelors,Professional,60000,3,1
Neil,Vazquez,1973-10-16,S,M,neil13@adventure-works.com,Bachelors,Professional,70000,0,1
Candice,Liu,1981-11-21,S,F,candice11@adventure-works.com,Bachelors,Professional,70000,0,1
Jaclyn,Lin,1975-08-31,M,F,jaclyn8@adventure-works.com,Bachelors,Professional,60000,3,2
Carmen,Stone,1979-05-22,S,F,carmen11@adventure-works.com,Partial High School,Manual,20000,0,2
Ryan,Yang,1979-04-22,S,M,ryan31@adventure-works.com,Partial College,Clerical,30000,0,1
Marvin,Navarro,1980-04-05,S,M,marvin10@adventure-works.com,Partial College,Clerical,30000,0,1
Edward,Jenkins,1980-04-08,S,M,edward55@adventure-works.com,Partial College,Clerical,30000,0,1
Kelli,Liang,1985-12-14,S,F,kelli18@adventure-works.com,Partial High School,Manual,20000,0,2
Brett,Madan,1986-05-01,S,M,brett7@adventure-works.com,Partial High School,Manual,20000,0,2
Dylan,Long,1985-08-11,S,M,dylan8@adventure-works.com,Partial High School,Manual,20000,0,2
Heather,Sun,1986-02-13,S,F,heather12@adventure-works.com,Partial High School,Manual,20000,0,2
Nicole,Robinson,1985-04-18,S,F,nicole18@adventure-works.com,Partial College,Clerical,30000,0,1
Jermaine,Subram,1979-09-13,S,M,jermaine11@adventure-works.com,High School,Manual,30000,0,1
Bianca,Yang,1979-09-17,M,F,bianca4@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Diana,Ramos,1980-03-30,M,F,diana16@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Briana,Moreno,1985-05-11,M,F,briana6@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Kimberly,Morgan,1984-10-02,S,F,kimberly23@adventure-works.com,High School,Manual,30000,0,1
Paula,Navarro,1978-10-21,S,F,paula13@adventure-works.com,High School,Manual,30000,0,1
Eugene,Lin,1977-09-19,S,M,eugene12@adventure-works.com,Partial High School,Manual,10000,0,2
Lori,Romero,1983-03-20,M,F,lori11@adventure-works.com,Partial High School,Manual,20000,0,2
Mya,Perry,1978-09-19,S,F,mya10@adventure-works.com,High School,Manual,30000,0,1
Alisha,Alan,1978-10-03,M,F,alisha47@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Bruce,Dominguez,1979-04-20,M,M,bruce34@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Erick,Vance,1978-08-26,M,M,erick3@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Kelly,Wood,1920-11-14,S,F,kelly6@adventure-works.com,Partial High School,Manual,20000,2,2
Jenny,Xu,1978-01-02,S,F,jenny28@adventure-works.com,High School,Manual,30000,0,1
Geoffrey,Rana,1982-08-21,S,M,geoffrey9@adventure-works.com,Partial High School,Manual,10000,0,2
Juan,Ruiz,1977-05-05,M,M,juan0@adventure-works.com,Partial High School,Manual,10000,0,2
Arthur,Gonzalez,1976-11-24,M,M,arthur19@adventure-works.com,Partial High School,Manual,10000,0,2
Kelly,Washington,1977-04-03,S,F,kelly18@adventure-works.com,Partial High School,Manual,10000,0,2
Franklin,Zhou,1983-10-05,S,M,franklin8@adventure-works.com,High School,Manual,30000,0,1
Andy,Romero,1978-06-21,M,M,andy13@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Joe,Belson,1983-05-25,M,M,joe18@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
